Genome project	Gene stable ID	Caenorhabditis brenneri [WS251] gene stable ID	Homology type
caenorhabditis_elegans	WBGene00017917		
caenorhabditis_elegans	WBGene00017918	WBGene00150292	ortholog_one2many
caenorhabditis_elegans	WBGene00017918	WBGene00158164	ortholog_one2many
caenorhabditis_elegans	WBGene00017918	WBGene00141222	ortholog_one2many
caenorhabditis_elegans	WBGene00017918	WBGene00156457	ortholog_one2many
caenorhabditis_elegans	WBGene00017919	WBGene00149891	ortholog_one2many
caenorhabditis_elegans	WBGene00017919	WBGene00159334	ortholog_one2many
caenorhabditis_elegans	WBGene00017920	WBGene00162054	ortholog_many2many
caenorhabditis_elegans	WBGene00017920	WBGene00142292	ortholog_many2many
caenorhabditis_elegans	WBGene00017921	WBGene00162517	ortholog_one2one
caenorhabditis_elegans	WBGene00017922		
caenorhabditis_elegans	WBGene00017923	WBGene00156356	ortholog_one2many
caenorhabditis_elegans	WBGene00017923	WBGene00148296	ortholog_one2many
caenorhabditis_elegans	WBGene00017924	WBGene00160159	ortholog_one2one
caenorhabditis_elegans	WBGene00017925	WBGene00163351	ortholog_one2many
caenorhabditis_elegans	WBGene00017925	WBGene00159159	ortholog_one2many
caenorhabditis_elegans	WBGene00017926	WBGene00141747	ortholog_one2many
caenorhabditis_elegans	WBGene00017926	WBGene00161955	ortholog_one2many
caenorhabditis_elegans	WBGene00017927		
caenorhabditis_elegans	WBGene00017928	WBGene00146347	ortholog_one2many
caenorhabditis_elegans	WBGene00017928	WBGene00164100	ortholog_one2many
caenorhabditis_elegans	WBGene00017929	WBGene00155509	ortholog_one2many
caenorhabditis_elegans	WBGene00017929	WBGene00144358	ortholog_one2many
caenorhabditis_elegans	WBGene00017930		
caenorhabditis_elegans	WBGene00017931	WBGene00140744	ortholog_one2one
caenorhabditis_elegans	WBGene00017933	WBGene00152591	ortholog_one2many
caenorhabditis_elegans	WBGene00017934	WBGene00153296	ortholog_one2one
caenorhabditis_elegans	WBGene00017935		
caenorhabditis_elegans	WBGene00017936	WBGene00156724	ortholog_one2one
caenorhabditis_elegans	WBGene00017937	WBGene00150126	ortholog_one2one
caenorhabditis_elegans	WBGene00017938	WBGene00153782	ortholog_many2many
caenorhabditis_elegans	WBGene00017938	WBGene00151983	ortholog_many2many
caenorhabditis_elegans	WBGene00017939	WBGene00146100	ortholog_one2one
caenorhabditis_elegans	WBGene00017941		
caenorhabditis_elegans	WBGene00017942		
caenorhabditis_elegans	WBGene00017944		
caenorhabditis_elegans	WBGene00017945	WBGene00145483	ortholog_one2many
caenorhabditis_elegans	WBGene00017947	WBGene00190181	ortholog_one2one
caenorhabditis_elegans	WBGene00017948	WBGene00143090	ortholog_one2one
caenorhabditis_elegans	WBGene00017949		
caenorhabditis_elegans	WBGene00017950	WBGene00157591	ortholog_one2one
caenorhabditis_elegans	WBGene00017951	WBGene00141173	ortholog_one2one
caenorhabditis_elegans	WBGene00017952		
caenorhabditis_elegans	WBGene00017953		
caenorhabditis_elegans	WBGene00017954	WBGene00156268	ortholog_one2one
caenorhabditis_elegans	WBGene00017955	WBGene00140834	ortholog_one2one
caenorhabditis_elegans	WBGene00017957	WBGene00151513	ortholog_one2one
caenorhabditis_elegans	WBGene00017959		
caenorhabditis_elegans	WBGene00017960	WBGene00190854	ortholog_many2many
caenorhabditis_elegans	WBGene00017960	WBGene00142918	ortholog_many2many
caenorhabditis_elegans	WBGene00017961	WBGene00190673	ortholog_one2many
caenorhabditis_elegans	WBGene00017962		
caenorhabditis_elegans	WBGene00017963	WBGene00190854	ortholog_many2many
caenorhabditis_elegans	WBGene00017963	WBGene00142918	ortholog_many2many
caenorhabditis_elegans	WBGene00017964	WBGene00146232	ortholog_one2many
caenorhabditis_elegans	WBGene00017964	WBGene00162094	ortholog_one2many
caenorhabditis_elegans	WBGene00017965	WBGene00149869	ortholog_one2many
caenorhabditis_elegans	WBGene00017965	WBGene00149663	ortholog_one2many
caenorhabditis_elegans	WBGene00017966		
caenorhabditis_elegans	WBGene00017967	WBGene00144712	ortholog_one2many
caenorhabditis_elegans	WBGene00017967	WBGene00193343	ortholog_one2many
caenorhabditis_elegans	WBGene00017967	WBGene00193287	ortholog_one2many
caenorhabditis_elegans	WBGene00017968	WBGene00193955	ortholog_one2many
caenorhabditis_elegans	WBGene00017968	WBGene00193177	ortholog_one2many
caenorhabditis_elegans	WBGene00017969	WBGene00194053	ortholog_one2one
caenorhabditis_elegans	WBGene00017970	WBGene00142183	ortholog_one2one
caenorhabditis_elegans	WBGene00017971	WBGene00149420	ortholog_one2one
caenorhabditis_elegans	WBGene00017973	WBGene00150921	ortholog_one2one
caenorhabditis_elegans	WBGene00017974	WBGene00141212	ortholog_one2one
caenorhabditis_elegans	WBGene00017975	WBGene00190550	ortholog_many2many
caenorhabditis_elegans	WBGene00017975	WBGene00152491	ortholog_many2many
caenorhabditis_elegans	WBGene00017976	WBGene00141149	ortholog_one2many
caenorhabditis_elegans	WBGene00017976	WBGene00154945	ortholog_one2many
caenorhabditis_elegans	WBGene00017977	WBGene00142799	ortholog_one2many
caenorhabditis_elegans	WBGene00017978		
caenorhabditis_elegans	WBGene00017979	WBGene00164699	ortholog_one2many
caenorhabditis_elegans	WBGene00017979	WBGene00163143	ortholog_one2many
caenorhabditis_elegans	WBGene00017980	WBGene00191138	ortholog_one2many
caenorhabditis_elegans	WBGene00017980	WBGene00144218	ortholog_one2many
caenorhabditis_elegans	WBGene00017981	WBGene00153469	ortholog_one2one
caenorhabditis_elegans	WBGene00017982	WBGene00142375	ortholog_one2one
caenorhabditis_elegans	WBGene00017983	WBGene00154618	ortholog_one2one
caenorhabditis_elegans	WBGene00017984	WBGene00144680	ortholog_one2one
caenorhabditis_elegans	WBGene00017985		
caenorhabditis_elegans	WBGene00017986		
caenorhabditis_elegans	WBGene00017987		
caenorhabditis_elegans	WBGene00017988	WBGene00158915	ortholog_one2one
caenorhabditis_elegans	WBGene00017989	WBGene00192526	ortholog_one2many
caenorhabditis_elegans	WBGene00017989	WBGene00192836	ortholog_one2many
caenorhabditis_elegans	WBGene00017990	WBGene00192006	ortholog_one2one
caenorhabditis_elegans	WBGene00017991	WBGene00158891	ortholog_one2one
caenorhabditis_elegans	WBGene00017992		
caenorhabditis_elegans	WBGene00017993		
caenorhabditis_elegans	WBGene00017995		
caenorhabditis_elegans	WBGene00017996	WBGene00152295	ortholog_one2one
caenorhabditis_elegans	WBGene00017997		
caenorhabditis_elegans	WBGene00017998	WBGene00192802	ortholog_one2one
caenorhabditis_elegans	WBGene00017999	WBGene00149334	ortholog_one2one
caenorhabditis_elegans	WBGene00018000	WBGene00146360	ortholog_many2many
caenorhabditis_elegans	WBGene00018000	WBGene00194521	ortholog_many2many
caenorhabditis_elegans	WBGene00018001		
caenorhabditis_elegans	WBGene00018002	WBGene00148783	ortholog_one2many
caenorhabditis_elegans	WBGene00018002	WBGene00154133	ortholog_one2many
caenorhabditis_elegans	WBGene00018003	WBGene00150382	ortholog_one2many
caenorhabditis_elegans	WBGene00018003	WBGene00162065	ortholog_one2many
caenorhabditis_elegans	WBGene00018004	WBGene00156347	ortholog_many2many
caenorhabditis_elegans	WBGene00018004	WBGene00159257	ortholog_many2many
caenorhabditis_elegans	WBGene00018005	WBGene00152793	ortholog_one2many
caenorhabditis_elegans	WBGene00018005	WBGene00145282	ortholog_one2many
caenorhabditis_elegans	WBGene00018006	WBGene00161684	ortholog_one2many
caenorhabditis_elegans	WBGene00018006	WBGene00192690	ortholog_one2many
caenorhabditis_elegans	WBGene00018007		
caenorhabditis_elegans	WBGene00018008	WBGene00155424	ortholog_one2many
caenorhabditis_elegans	WBGene00018008	WBGene00154684	ortholog_one2many
caenorhabditis_elegans	WBGene00018009	WBGene00153130	ortholog_one2many
caenorhabditis_elegans	WBGene00018009	WBGene00141295	ortholog_one2many
caenorhabditis_elegans	WBGene00018010		
caenorhabditis_elegans	WBGene00018011	WBGene00192850	ortholog_one2many
caenorhabditis_elegans	WBGene00018011	WBGene00159629	ortholog_one2many
caenorhabditis_elegans	WBGene00018013	WBGene00145730	ortholog_one2many
caenorhabditis_elegans	WBGene00018013	WBGene00148615	ortholog_one2many
caenorhabditis_elegans	WBGene00018014	WBGene00148708	ortholog_one2many
caenorhabditis_elegans	WBGene00018014	WBGene00150845	ortholog_one2many
caenorhabditis_elegans	WBGene00018014	WBGene00145851	ortholog_one2many
caenorhabditis_elegans	WBGene00018015	WBGene00193857	ortholog_one2many
caenorhabditis_elegans	WBGene00018015	WBGene00152108	ortholog_one2many
caenorhabditis_elegans	WBGene00018016	WBGene00190297	ortholog_one2many
caenorhabditis_elegans	WBGene00018016	WBGene00150943	ortholog_one2many
caenorhabditis_elegans	WBGene00018017	WBGene00159758	ortholog_one2many
caenorhabditis_elegans	WBGene00018017	WBGene00155875	ortholog_one2many
caenorhabditis_elegans	WBGene00018018	WBGene00149107	ortholog_one2one
caenorhabditis_elegans	WBGene00018019	WBGene00191911	ortholog_one2one
caenorhabditis_elegans	WBGene00018020	WBGene00150990	ortholog_one2many
caenorhabditis_elegans	WBGene00018021	WBGene00154051	ortholog_one2many
caenorhabditis_elegans	WBGene00018022	WBGene00161746	ortholog_one2one
caenorhabditis_elegans	WBGene00018023	WBGene00157957	ortholog_one2many
caenorhabditis_elegans	WBGene00018023	WBGene00145960	ortholog_one2many
caenorhabditis_elegans	WBGene00018024	WBGene00158801	ortholog_one2one
caenorhabditis_elegans	WBGene00018025	WBGene00147379	ortholog_one2one
caenorhabditis_elegans	WBGene00018026	WBGene00154626	ortholog_one2one
caenorhabditis_elegans	WBGene00018027	WBGene00157243	ortholog_one2one
caenorhabditis_elegans	WBGene00018028	WBGene00160821	ortholog_one2one
caenorhabditis_elegans	WBGene00018030		
caenorhabditis_elegans	WBGene00018031	WBGene00162626	ortholog_one2one
caenorhabditis_elegans	WBGene00018033	WBGene00159387	ortholog_one2one
caenorhabditis_elegans	WBGene00018034	WBGene00192248	ortholog_one2many
caenorhabditis_elegans	WBGene00018035	WBGene00192248	ortholog_one2many
caenorhabditis_elegans	WBGene00018036	WBGene00142043	ortholog_one2one
caenorhabditis_elegans	WBGene00018037	WBGene00164214	ortholog_one2one
caenorhabditis_elegans	WBGene00018038		
caenorhabditis_elegans	WBGene00018039		
caenorhabditis_elegans	WBGene00018040		
caenorhabditis_elegans	WBGene00018041		
caenorhabditis_elegans	WBGene00018042		
caenorhabditis_elegans	WBGene00018043	WBGene00139995	ortholog_one2one
caenorhabditis_elegans	WBGene00018044	WBGene00148526	ortholog_one2many
caenorhabditis_elegans	WBGene00018044	WBGene00160670	ortholog_one2many
caenorhabditis_elegans	WBGene00018045	WBGene00145844	ortholog_one2many
caenorhabditis_elegans	WBGene00018045	WBGene00146771	ortholog_one2many
caenorhabditis_elegans	WBGene00018046	WBGene00141813	ortholog_one2one
caenorhabditis_elegans	WBGene00018047	WBGene00153865	ortholog_many2many
caenorhabditis_elegans	WBGene00018047	WBGene00160883	ortholog_many2many
caenorhabditis_elegans	WBGene00018047	WBGene00151577	ortholog_many2many
caenorhabditis_elegans	WBGene00018047	WBGene00149804	ortholog_many2many
caenorhabditis_elegans	WBGene00018047	WBGene00147737	ortholog_many2many
caenorhabditis_elegans	WBGene00018048	WBGene00153865	ortholog_many2many
caenorhabditis_elegans	WBGene00018048	WBGene00160883	ortholog_many2many
caenorhabditis_elegans	WBGene00018048	WBGene00151577	ortholog_many2many
caenorhabditis_elegans	WBGene00018048	WBGene00149804	ortholog_many2many
caenorhabditis_elegans	WBGene00018048	WBGene00147737	ortholog_many2many
caenorhabditis_elegans	WBGene00018049	WBGene00153865	ortholog_many2many
caenorhabditis_elegans	WBGene00018049	WBGene00160883	ortholog_many2many
caenorhabditis_elegans	WBGene00018049	WBGene00151577	ortholog_many2many
caenorhabditis_elegans	WBGene00018049	WBGene00149804	ortholog_many2many
caenorhabditis_elegans	WBGene00018049	WBGene00147737	ortholog_many2many
caenorhabditis_elegans	WBGene00018050	WBGene00141490	ortholog_one2one
caenorhabditis_elegans	WBGene00018051	WBGene00141830	ortholog_one2one
caenorhabditis_elegans	WBGene00018052		
caenorhabditis_elegans	WBGene00018053	WBGene00193276	ortholog_many2many
caenorhabditis_elegans	WBGene00018053	WBGene00193134	ortholog_many2many
caenorhabditis_elegans	WBGene00018053	WBGene00192356	ortholog_many2many
caenorhabditis_elegans	WBGene00018053	WBGene00194270	ortholog_many2many
caenorhabditis_elegans	WBGene00018054		
caenorhabditis_elegans	WBGene00018055	WBGene00145557	ortholog_one2many
caenorhabditis_elegans	WBGene00018056		
caenorhabditis_elegans	WBGene00018057		
caenorhabditis_elegans	WBGene00018058	WBGene00193276	ortholog_many2many
caenorhabditis_elegans	WBGene00018058	WBGene00193134	ortholog_many2many
caenorhabditis_elegans	WBGene00018058	WBGene00192356	ortholog_many2many
caenorhabditis_elegans	WBGene00018058	WBGene00194270	ortholog_many2many
caenorhabditis_elegans	WBGene00018059		
caenorhabditis_elegans	WBGene00018060	WBGene00150178	ortholog_one2many
caenorhabditis_elegans	WBGene00018061	WBGene00150178	ortholog_one2many
caenorhabditis_elegans	WBGene00018062	WBGene00164737	ortholog_one2many
caenorhabditis_elegans	WBGene00018063		
caenorhabditis_elegans	WBGene00018064	WBGene00150389	ortholog_one2one
caenorhabditis_elegans	WBGene00018065	WBGene00144735	ortholog_one2one
caenorhabditis_elegans	WBGene00018066		
caenorhabditis_elegans	WBGene00018067	WBGene00157555	ortholog_one2one
caenorhabditis_elegans	WBGene00018068	WBGene00139638	ortholog_one2one
caenorhabditis_elegans	WBGene00018069	WBGene00190547	ortholog_one2one
caenorhabditis_elegans	WBGene00018070	WBGene00193820	ortholog_one2one
caenorhabditis_elegans	WBGene00018071	WBGene00143150	ortholog_one2one
caenorhabditis_elegans	WBGene00018072	WBGene00191633	ortholog_one2many
caenorhabditis_elegans	WBGene00018072	WBGene00140967	ortholog_one2many
caenorhabditis_elegans	WBGene00018073	WBGene00159536	ortholog_one2many
caenorhabditis_elegans	WBGene00018073	WBGene00164463	ortholog_one2many
caenorhabditis_elegans	WBGene00018074	WBGene00190321	ortholog_one2one
caenorhabditis_elegans	WBGene00018075	WBGene00154621	ortholog_one2one
caenorhabditis_elegans	WBGene00018076	WBGene00145222	ortholog_one2one
caenorhabditis_elegans	WBGene00018077	WBGene00141796	ortholog_one2one
caenorhabditis_elegans	WBGene00018078	WBGene00158070	ortholog_one2one
caenorhabditis_elegans	WBGene00018079		
caenorhabditis_elegans	WBGene00018080		
caenorhabditis_elegans	WBGene00018081		
caenorhabditis_elegans	WBGene00018082		
caenorhabditis_elegans	WBGene00018083		
caenorhabditis_elegans	WBGene00018084		
caenorhabditis_elegans	WBGene00018085	WBGene00162352	ortholog_one2one
caenorhabditis_elegans	WBGene00018086		
caenorhabditis_elegans	WBGene00018087	WBGene00156740	ortholog_one2one
caenorhabditis_elegans	WBGene00018088	WBGene00146221	ortholog_one2one
caenorhabditis_elegans	WBGene00018089	WBGene00150822	ortholog_one2one
caenorhabditis_elegans	WBGene00018090	WBGene00159309	ortholog_one2one
caenorhabditis_elegans	WBGene00018091		
caenorhabditis_elegans	WBGene00018092	WBGene00157305	ortholog_one2many
caenorhabditis_elegans	WBGene00018092	WBGene00143350	ortholog_one2many
caenorhabditis_elegans	WBGene00018093		
caenorhabditis_elegans	WBGene00018094	WBGene00150524	ortholog_one2one
caenorhabditis_elegans	WBGene00018096	WBGene00141751	ortholog_many2many
caenorhabditis_elegans	WBGene00018096	WBGene00146290	ortholog_many2many
caenorhabditis_elegans	WBGene00018096	WBGene00153774	ortholog_many2many
caenorhabditis_elegans	WBGene00018096	WBGene00142039	ortholog_many2many
caenorhabditis_elegans	WBGene00018097	WBGene00141751	ortholog_many2many
caenorhabditis_elegans	WBGene00018097	WBGene00146290	ortholog_many2many
caenorhabditis_elegans	WBGene00018097	WBGene00153774	ortholog_many2many
caenorhabditis_elegans	WBGene00018097	WBGene00142039	ortholog_many2many
caenorhabditis_elegans	WBGene00018098		
caenorhabditis_elegans	WBGene00018099	WBGene00156499	ortholog_many2many
caenorhabditis_elegans	WBGene00018099	WBGene00144911	ortholog_many2many
caenorhabditis_elegans	WBGene00018099	WBGene00151173	ortholog_many2many
caenorhabditis_elegans	WBGene00018099	WBGene00142004	ortholog_many2many
caenorhabditis_elegans	WBGene00018099	WBGene00162570	ortholog_many2many
caenorhabditis_elegans	WBGene00018099	WBGene00144269	ortholog_many2many
caenorhabditis_elegans	WBGene00018099	WBGene00143232	ortholog_many2many
caenorhabditis_elegans	WBGene00018099	WBGene00160642	ortholog_many2many
caenorhabditis_elegans	WBGene00018100	WBGene00141180	ortholog_many2many
caenorhabditis_elegans	WBGene00018100	WBGene00143314	ortholog_many2many
caenorhabditis_elegans	WBGene00018100	WBGene00154588	ortholog_many2many
caenorhabditis_elegans	WBGene00018100	WBGene00159386	ortholog_many2many
caenorhabditis_elegans	WBGene00018101	WBGene00141180	ortholog_many2many
caenorhabditis_elegans	WBGene00018101	WBGene00143314	ortholog_many2many
caenorhabditis_elegans	WBGene00018101	WBGene00154588	ortholog_many2many
caenorhabditis_elegans	WBGene00018101	WBGene00159386	ortholog_many2many
caenorhabditis_elegans	WBGene00018102	WBGene00141180	ortholog_many2many
caenorhabditis_elegans	WBGene00018102	WBGene00143314	ortholog_many2many
caenorhabditis_elegans	WBGene00018102	WBGene00154588	ortholog_many2many
caenorhabditis_elegans	WBGene00018102	WBGene00159386	ortholog_many2many
caenorhabditis_elegans	WBGene00018103		
caenorhabditis_elegans	WBGene00018104		
caenorhabditis_elegans	WBGene00018105		
caenorhabditis_elegans	WBGene00018106		
caenorhabditis_elegans	WBGene00018107		
caenorhabditis_elegans	WBGene00018108		
caenorhabditis_elegans	WBGene00018109		
caenorhabditis_elegans	WBGene00018110	WBGene00148182	ortholog_one2many
caenorhabditis_elegans	WBGene00018111	WBGene00148182	ortholog_one2many
caenorhabditis_elegans	WBGene00018112	WBGene00163219	ortholog_one2one
caenorhabditis_elegans	WBGene00018113	WBGene00162684	ortholog_one2one
caenorhabditis_elegans	WBGene00018114	WBGene00185110	ortholog_one2one
caenorhabditis_elegans	WBGene00018115		
caenorhabditis_elegans	WBGene00018117	WBGene00162502	ortholog_one2many
caenorhabditis_elegans	WBGene00018117	WBGene00152253	ortholog_one2many
caenorhabditis_elegans	WBGene00018118		
caenorhabditis_elegans	WBGene00018119	WBGene00156121	ortholog_one2many
caenorhabditis_elegans	WBGene00018120		
caenorhabditis_elegans	WBGene00018121	WBGene00151567	ortholog_one2many
caenorhabditis_elegans	WBGene00018122	WBGene00139782	ortholog_one2many
caenorhabditis_elegans	WBGene00018123	WBGene00146228	ortholog_many2many
caenorhabditis_elegans	WBGene00018123	WBGene00191781	ortholog_many2many
caenorhabditis_elegans	WBGene00018124	WBGene00148941	ortholog_many2many
caenorhabditis_elegans	WBGene00018124	WBGene00194069	ortholog_many2many
caenorhabditis_elegans	WBGene00018124	WBGene00147544	ortholog_many2many
caenorhabditis_elegans	WBGene00018124	WBGene00139979	ortholog_many2many
