Genome project	Gene stable ID	Caenorhabditis briggsae [WS251] gene stable ID	Homology type
caenorhabditis_brenneri	WBGene00194306	WBGene00037236	ortholog_one2many
caenorhabditis_brenneri	WBGene00194307		
caenorhabditis_brenneri	WBGene00194308	WBGene00025777	ortholog_one2one
caenorhabditis_brenneri	WBGene00194309		
caenorhabditis_brenneri	WBGene00194310	WBGene00038265	ortholog_one2one
caenorhabditis_brenneri	WBGene00194311		
caenorhabditis_brenneri	WBGene00194312		
caenorhabditis_brenneri	WBGene00194313		
caenorhabditis_brenneri	WBGene00194314		
caenorhabditis_brenneri	WBGene00194315		
caenorhabditis_brenneri	WBGene00194316	WBGene00024151	ortholog_one2many
caenorhabditis_brenneri	WBGene00194317	WBGene00041817	ortholog_one2one
caenorhabditis_brenneri	WBGene00194318	WBGene00025496	ortholog_one2many
caenorhabditis_brenneri	WBGene00194319	WBGene00031050	ortholog_one2many
caenorhabditis_brenneri	WBGene00194320	WBGene00039469	ortholog_one2many
caenorhabditis_brenneri	WBGene00194321	WBGene00033404	ortholog_one2one
caenorhabditis_brenneri	WBGene00194322	WBGene00027353	ortholog_one2many
caenorhabditis_brenneri	WBGene00194323	WBGene00033541	ortholog_one2many
caenorhabditis_brenneri	WBGene00194324	WBGene00031261	ortholog_one2one
caenorhabditis_brenneri	WBGene00194325	WBGene00041625	ortholog_one2one
caenorhabditis_brenneri	WBGene00194326	WBGene00026664	ortholog_one2many
caenorhabditis_brenneri	WBGene00194327	WBGene00028497	ortholog_one2many
caenorhabditis_brenneri	WBGene00194328	WBGene00031299	ortholog_one2one
caenorhabditis_brenneri	WBGene00194330	WBGene00026575	ortholog_one2many
caenorhabditis_brenneri	WBGene00194331		
caenorhabditis_brenneri	WBGene00194332	WBGene00039279	ortholog_one2many
caenorhabditis_brenneri	WBGene00194333		
caenorhabditis_brenneri	WBGene00194334	WBGene00042239	ortholog_one2many
caenorhabditis_brenneri	WBGene00194334	WBGene00029972	ortholog_one2many
caenorhabditis_brenneri	WBGene00194335		
caenorhabditis_brenneri	WBGene00194336	WBGene00028003	ortholog_one2one
caenorhabditis_brenneri	WBGene00194337	WBGene00042775	ortholog_one2one
caenorhabditis_brenneri	WBGene00194338	WBGene00024609	ortholog_one2many
caenorhabditis_brenneri	WBGene00194339	WBGene00041616	ortholog_one2one
caenorhabditis_brenneri	WBGene00194340	WBGene00032685	ortholog_one2one
caenorhabditis_brenneri	WBGene00194341	WBGene00033359	ortholog_one2many
caenorhabditis_brenneri	WBGene00194342		
caenorhabditis_brenneri	WBGene00194343	WBGene00035332	ortholog_many2many
caenorhabditis_brenneri	WBGene00194343	WBGene00040861	ortholog_many2many
caenorhabditis_brenneri	WBGene00194344		
caenorhabditis_brenneri	WBGene00194345		
caenorhabditis_brenneri	WBGene00194346	WBGene00025415	ortholog_one2one
caenorhabditis_brenneri	WBGene00194347		
caenorhabditis_brenneri	WBGene00194348		
caenorhabditis_brenneri	WBGene00194349	WBGene00025809	ortholog_one2many
caenorhabditis_brenneri	WBGene00194350	WBGene00041727	ortholog_one2many
caenorhabditis_brenneri	WBGene00194351	WBGene00039581	ortholog_one2many
caenorhabditis_brenneri	WBGene00194352	WBGene00026578	ortholog_one2many
caenorhabditis_brenneri	WBGene00194353	WBGene00033897	ortholog_one2many
caenorhabditis_brenneri	WBGene00194354		
caenorhabditis_brenneri	WBGene00194355	WBGene00027080	ortholog_one2one
caenorhabditis_brenneri	WBGene00194356	WBGene00040605	ortholog_one2many
caenorhabditis_brenneri	WBGene00194357		
caenorhabditis_brenneri	WBGene00194358		
caenorhabditis_brenneri	WBGene00194359	WBGene00025790	ortholog_one2many
caenorhabditis_brenneri	WBGene00194360	WBGene00041826	ortholog_one2one
caenorhabditis_brenneri	WBGene00194361	WBGene00033472	ortholog_one2many
caenorhabditis_brenneri	WBGene00194362	WBGene00033126	ortholog_one2many
caenorhabditis_brenneri	WBGene00194363		
caenorhabditis_brenneri	WBGene00194364		
caenorhabditis_brenneri	WBGene00194365		
caenorhabditis_brenneri	WBGene00194366		
caenorhabditis_brenneri	WBGene00194367	WBGene00036120	ortholog_one2one
caenorhabditis_brenneri	WBGene00194368	WBGene00041061	ortholog_one2many
caenorhabditis_brenneri	WBGene00194369	WBGene00033751	ortholog_one2many
caenorhabditis_brenneri	WBGene00194370	WBGene00024859	ortholog_one2many
caenorhabditis_brenneri	WBGene00194371	WBGene00026572	ortholog_one2many
caenorhabditis_brenneri	WBGene00194372	WBGene00039725	ortholog_one2many
caenorhabditis_brenneri	WBGene00194373		
caenorhabditis_brenneri	WBGene00194374	WBGene00038510	ortholog_one2many
caenorhabditis_brenneri	WBGene00194375		
caenorhabditis_brenneri	WBGene00194376		
caenorhabditis_brenneri	WBGene00194377	WBGene00036382	ortholog_one2many
caenorhabditis_brenneri	WBGene00194378	WBGene00041574	ortholog_one2many
caenorhabditis_brenneri	WBGene00194379	WBGene00025655	ortholog_one2many
caenorhabditis_brenneri	WBGene00194380	WBGene00086843	ortholog_one2one
caenorhabditis_brenneri	WBGene00194381	WBGene00032950	ortholog_one2many
caenorhabditis_brenneri	WBGene00194382		
caenorhabditis_brenneri	WBGene00194383	WBGene00026588	ortholog_one2many
caenorhabditis_brenneri	WBGene00194384		
caenorhabditis_brenneri	WBGene00194385	WBGene00033548	ortholog_one2many
caenorhabditis_brenneri	WBGene00194386	WBGene00028234	ortholog_one2one
caenorhabditis_brenneri	WBGene00194387	WBGene00037434	ortholog_one2many
caenorhabditis_brenneri	WBGene00194387	WBGene00037433	ortholog_one2many
caenorhabditis_brenneri	WBGene00194388	WBGene00026281	ortholog_one2one
caenorhabditis_brenneri	WBGene00194389	WBGene00024625	ortholog_one2many
caenorhabditis_brenneri	WBGene00194390	WBGene00038684	ortholog_one2one
caenorhabditis_brenneri	WBGene00194391		
caenorhabditis_brenneri	WBGene00194392	WBGene00038284	ortholog_one2many
caenorhabditis_brenneri	WBGene00194393	WBGene00027462	ortholog_one2one
caenorhabditis_brenneri	WBGene00194394	WBGene00037906	ortholog_one2many
caenorhabditis_brenneri	WBGene00194395	WBGene00025301	ortholog_one2one
caenorhabditis_brenneri	WBGene00194396	WBGene00035353	ortholog_one2many
caenorhabditis_brenneri	WBGene00194397	WBGene00034536	ortholog_one2many
caenorhabditis_brenneri	WBGene00194397	WBGene00034535	ortholog_one2many
caenorhabditis_brenneri	WBGene00194398	WBGene00025363	ortholog_one2many
caenorhabditis_brenneri	WBGene00194399		
caenorhabditis_brenneri	WBGene00194401	WBGene00042787	ortholog_one2many
caenorhabditis_brenneri	WBGene00194402		
caenorhabditis_brenneri	WBGene00194403	WBGene00038774	ortholog_one2many
caenorhabditis_brenneri	WBGene00194404	WBGene00028550	ortholog_one2many
caenorhabditis_brenneri	WBGene00194405	WBGene00024649	ortholog_one2one
caenorhabditis_brenneri	WBGene00194406		
caenorhabditis_brenneri	WBGene00194407	WBGene00035405	ortholog_one2many
caenorhabditis_brenneri	WBGene00194408	WBGene00040137	ortholog_one2many
caenorhabditis_brenneri	WBGene00194409	WBGene00042523	ortholog_one2many
caenorhabditis_brenneri	WBGene00194410	WBGene00026827	ortholog_one2many
caenorhabditis_brenneri	WBGene00194411	WBGene00027099	ortholog_one2many
caenorhabditis_brenneri	WBGene00194412	WBGene00028173	ortholog_one2many
caenorhabditis_brenneri	WBGene00194413	WBGene00033212	ortholog_one2many
caenorhabditis_brenneri	WBGene00194414		
caenorhabditis_brenneri	WBGene00194415	WBGene00031498	ortholog_one2one
caenorhabditis_brenneri	WBGene00194416	WBGene00038244	ortholog_one2one
caenorhabditis_brenneri	WBGene00194417		
caenorhabditis_brenneri	WBGene00194418	WBGene00037742	ortholog_one2one
caenorhabditis_brenneri	WBGene00194419		
caenorhabditis_brenneri	WBGene00194420	WBGene00041727	ortholog_one2many
caenorhabditis_brenneri	WBGene00194421		
caenorhabditis_brenneri	WBGene00194422		
caenorhabditis_brenneri	WBGene00194423	WBGene00038102	ortholog_one2many
caenorhabditis_brenneri	WBGene00194424		
caenorhabditis_brenneri	WBGene00194425		
caenorhabditis_brenneri	WBGene00194426	WBGene00038446	ortholog_one2many
caenorhabditis_brenneri	WBGene00194427	WBGene00037131	ortholog_one2one
caenorhabditis_brenneri	WBGene00194428	WBGene00039930	ortholog_one2one
caenorhabditis_brenneri	WBGene00194429		
caenorhabditis_brenneri	WBGene00194431	WBGene00027953	ortholog_one2many
caenorhabditis_brenneri	WBGene00194432	WBGene00029813	ortholog_one2many
caenorhabditis_brenneri	WBGene00194433	WBGene00033389	ortholog_one2many
caenorhabditis_brenneri	WBGene00194434	WBGene00032956	ortholog_one2one
caenorhabditis_brenneri	WBGene00194435		
caenorhabditis_brenneri	WBGene00194436		
caenorhabditis_brenneri	WBGene00194437	WBGene00040166	ortholog_one2many
caenorhabditis_brenneri	WBGene00194438	WBGene00037402	ortholog_one2one
caenorhabditis_brenneri	WBGene00194439		
caenorhabditis_brenneri	WBGene00194440	WBGene00027840	ortholog_one2one
caenorhabditis_brenneri	WBGene00194441	WBGene00024791	ortholog_one2many
caenorhabditis_brenneri	WBGene00194442		
caenorhabditis_brenneri	WBGene00194443	WBGene00029387	ortholog_one2many
caenorhabditis_brenneri	WBGene00194445	WBGene00030927	ortholog_one2many
caenorhabditis_brenneri	WBGene00194446	WBGene00028717	ortholog_one2many
caenorhabditis_brenneri	WBGene00194447	WBGene00030453	ortholog_one2many
caenorhabditis_brenneri	WBGene00194448		
caenorhabditis_brenneri	WBGene00194449	WBGene00028195	ortholog_one2many
caenorhabditis_brenneri	WBGene00194450		
caenorhabditis_brenneri	WBGene00194451	WBGene00038323	ortholog_one2many
caenorhabditis_brenneri	WBGene00194452		
caenorhabditis_brenneri	WBGene00194453		
caenorhabditis_brenneri	WBGene00194455	WBGene00025488	ortholog_one2many
caenorhabditis_brenneri	WBGene00194456		
caenorhabditis_brenneri	WBGene00194457	WBGene00035901	ortholog_one2many
caenorhabditis_brenneri	WBGene00194458		
caenorhabditis_brenneri	WBGene00194459		
caenorhabditis_brenneri	WBGene00194460	WBGene00039388	ortholog_one2one
caenorhabditis_brenneri	WBGene00194461	WBGene00030791	ortholog_one2one
caenorhabditis_brenneri	WBGene00194462	WBGene00033290	ortholog_one2many
caenorhabditis_brenneri	WBGene00194463	WBGene00030436	ortholog_one2many
caenorhabditis_brenneri	WBGene00194464		
caenorhabditis_brenneri	WBGene00194465		
caenorhabditis_brenneri	WBGene00194466	WBGene00024823	ortholog_one2many
caenorhabditis_brenneri	WBGene00194467	WBGene00026788	ortholog_one2many
caenorhabditis_brenneri	WBGene00194468		
caenorhabditis_brenneri	WBGene00194469		
caenorhabditis_brenneri	WBGene00194470		
caenorhabditis_brenneri	WBGene00194471	WBGene00031188	ortholog_one2many
caenorhabditis_brenneri	WBGene00194472	WBGene00042247	ortholog_one2one
caenorhabditis_brenneri	WBGene00194473		
caenorhabditis_brenneri	WBGene00194474		
caenorhabditis_brenneri	WBGene00194475	WBGene00040066	ortholog_one2one
caenorhabditis_brenneri	WBGene00194476	WBGene00024414	ortholog_one2many
caenorhabditis_brenneri	WBGene00194477	WBGene00041567	ortholog_one2one
caenorhabditis_brenneri	WBGene00194478		
caenorhabditis_brenneri	WBGene00194479	WBGene00088364	ortholog_one2one
caenorhabditis_brenneri	WBGene00194480	WBGene00033833	ortholog_one2many
caenorhabditis_brenneri	WBGene00194481	WBGene00033502	ortholog_one2many
caenorhabditis_brenneri	WBGene00194482	WBGene00040077	ortholog_one2one
caenorhabditis_brenneri	WBGene00194483		
caenorhabditis_brenneri	WBGene00194484		
caenorhabditis_brenneri	WBGene00194485	WBGene00035241	ortholog_one2many
caenorhabditis_brenneri	WBGene00194486	WBGene00036932	ortholog_one2many
caenorhabditis_brenneri	WBGene00194486	WBGene00036933	ortholog_one2many
caenorhabditis_brenneri	WBGene00194487	WBGene00034128	ortholog_one2many
caenorhabditis_brenneri	WBGene00194488		
caenorhabditis_brenneri	WBGene00194489		
caenorhabditis_brenneri	WBGene00194490	WBGene00029840	ortholog_one2many
caenorhabditis_brenneri	WBGene00194491	WBGene00033727	ortholog_one2many
caenorhabditis_brenneri	WBGene00194492	WBGene00038536	ortholog_one2many
caenorhabditis_brenneri	WBGene00194493	WBGene00025539	ortholog_one2one
caenorhabditis_brenneri	WBGene00194494	WBGene00030770	ortholog_one2one
caenorhabditis_brenneri	WBGene00194495	WBGene00038490	ortholog_one2one
caenorhabditis_brenneri	WBGene00194496	WBGene00026465	ortholog_one2one
caenorhabditis_brenneri	WBGene00194497		
caenorhabditis_brenneri	WBGene00194498	WBGene00025468	ortholog_one2many
caenorhabditis_brenneri	WBGene00194499	WBGene00023727	ortholog_one2many
caenorhabditis_brenneri	WBGene00194500		
caenorhabditis_brenneri	WBGene00194501	WBGene00025437	ortholog_one2many
caenorhabditis_brenneri	WBGene00194502	WBGene00038940	ortholog_one2many
caenorhabditis_brenneri	WBGene00194503		
caenorhabditis_brenneri	WBGene00194504		
caenorhabditis_brenneri	WBGene00194505	WBGene00038287	ortholog_one2many
caenorhabditis_brenneri	WBGene00194506	WBGene00025370	ortholog_one2many
caenorhabditis_brenneri	WBGene00194507		
caenorhabditis_brenneri	WBGene00194508		
caenorhabditis_brenneri	WBGene00194509	WBGene00027875	ortholog_one2one
caenorhabditis_brenneri	WBGene00194510	WBGene00028453	ortholog_one2many
caenorhabditis_brenneri	WBGene00194511	WBGene00041763	ortholog_one2many
caenorhabditis_brenneri	WBGene00194512	WBGene00039789	ortholog_one2many
caenorhabditis_brenneri	WBGene00194513	WBGene00037456	ortholog_many2many
caenorhabditis_brenneri	WBGene00194513	WBGene00037544	ortholog_many2many
caenorhabditis_brenneri	WBGene00194514	WBGene00034124	ortholog_one2many
caenorhabditis_brenneri	WBGene00194515	WBGene00027817	ortholog_one2one
caenorhabditis_brenneri	WBGene00194516		
caenorhabditis_brenneri	WBGene00194517	WBGene00039794	ortholog_one2many
caenorhabditis_brenneri	WBGene00194518	WBGene00038375	ortholog_one2many
caenorhabditis_brenneri	WBGene00194519	WBGene00039609	ortholog_one2many
caenorhabditis_brenneri	WBGene00194520	WBGene00027258	ortholog_one2many
caenorhabditis_brenneri	WBGene00194521	WBGene00033680	ortholog_one2many
caenorhabditis_brenneri	WBGene00194522	WBGene00040884	ortholog_one2one
caenorhabditis_brenneri	WBGene00194523	WBGene00033369	ortholog_one2one
caenorhabditis_brenneri	WBGene00194524	WBGene00038970	ortholog_one2one
caenorhabditis_brenneri	WBGene00194525	WBGene00026927	ortholog_one2many
caenorhabditis_brenneri	WBGene00194526	WBGene00028191	ortholog_one2many
caenorhabditis_brenneri	WBGene00194527	WBGene00028730	ortholog_one2many
caenorhabditis_brenneri	WBGene00194528	WBGene00038540	ortholog_one2many
caenorhabditis_brenneri	WBGene00194529	WBGene00027055	ortholog_one2one
caenorhabditis_brenneri	WBGene00194531	WBGene00040441	ortholog_one2one
caenorhabditis_brenneri	WBGene00194532		
caenorhabditis_brenneri	WBGene00194533	WBGene00027671	ortholog_one2many
caenorhabditis_brenneri	WBGene00194534		
caenorhabditis_brenneri	WBGene00194535	WBGene00030470	ortholog_one2many
caenorhabditis_brenneri	WBGene00194536		
caenorhabditis_brenneri	WBGene00194537	WBGene00024846	ortholog_one2one
caenorhabditis_brenneri	WBGene00194538		
caenorhabditis_brenneri	WBGene00194539	WBGene00088277	ortholog_one2many
caenorhabditis_brenneri	WBGene00194541		
caenorhabditis_brenneri	WBGene00194542	WBGene00041167	ortholog_one2one
caenorhabditis_brenneri	WBGene00194543	WBGene00030824	ortholog_one2one
caenorhabditis_brenneri	WBGene00194544	WBGene00087917	ortholog_one2many
caenorhabditis_brenneri	WBGene00194545	WBGene00024839	ortholog_many2many
caenorhabditis_brenneri	WBGene00194545	WBGene00024840	ortholog_many2many
caenorhabditis_brenneri	WBGene00194546		
caenorhabditis_brenneri	WBGene00194547		
caenorhabditis_brenneri	WBGene00194548	WBGene00039006	ortholog_many2many
caenorhabditis_brenneri	WBGene00194548	WBGene00038999	ortholog_many2many
caenorhabditis_brenneri	WBGene00194549		
caenorhabditis_brenneri	WBGene00194550	WBGene00032666	ortholog_one2many
caenorhabditis_brenneri	WBGene00194551	WBGene00033583	ortholog_one2many
caenorhabditis_brenneri	WBGene00194552		
caenorhabditis_brenneri	WBGene00194553		
caenorhabditis_brenneri	WBGene00194554		
caenorhabditis_brenneri	WBGene00194555	WBGene00037087	ortholog_one2one
caenorhabditis_brenneri	WBGene00194556	WBGene00024316	ortholog_one2one
caenorhabditis_brenneri	WBGene00194557		
caenorhabditis_brenneri	WBGene00194558	WBGene00026828	ortholog_one2many
caenorhabditis_brenneri	WBGene00194559	WBGene00041689	ortholog_one2one
caenorhabditis_brenneri	WBGene00194560	WBGene00037244	ortholog_one2many
caenorhabditis_brenneri	WBGene00194561		
caenorhabditis_brenneri	WBGene00194562	WBGene00033505	ortholog_one2many
caenorhabditis_brenneri	WBGene00194563	WBGene00038213	ortholog_one2one
caenorhabditis_brenneri	WBGene00194564	WBGene00042760	ortholog_one2one
caenorhabditis_brenneri	WBGene00194565	WBGene00087971	ortholog_one2one
caenorhabditis_brenneri	WBGene00194566	WBGene00028460	ortholog_one2many
caenorhabditis_brenneri	WBGene00194567	WBGene00037218	ortholog_one2many
caenorhabditis_brenneri	WBGene00194568	WBGene00039349	ortholog_one2one
caenorhabditis_brenneri	WBGene00194569	WBGene00026649	ortholog_one2one
caenorhabditis_brenneri	WBGene00194570	WBGene00042650	ortholog_one2many
caenorhabditis_brenneri	WBGene00194571	WBGene00024818	ortholog_one2many
caenorhabditis_brenneri	WBGene00194572		
caenorhabditis_brenneri	WBGene00194573		
caenorhabditis_brenneri	WBGene00194574	WBGene00028229	ortholog_one2one
caenorhabditis_brenneri	WBGene00194575		
caenorhabditis_brenneri	WBGene00194576	WBGene00032967	ortholog_many2many
caenorhabditis_brenneri	WBGene00194576	WBGene00032965	ortholog_many2many
caenorhabditis_brenneri	WBGene00194577	WBGene00034454	ortholog_one2many
caenorhabditis_brenneri	WBGene00194578	WBGene00030755	ortholog_one2many
caenorhabditis_brenneri	WBGene00194579		
caenorhabditis_brenneri	WBGene00194580	WBGene00028393	ortholog_many2many
caenorhabditis_brenneri	WBGene00194580	WBGene00028396	ortholog_many2many
caenorhabditis_brenneri	WBGene00194580	WBGene00024726	ortholog_many2many
caenorhabditis_brenneri	WBGene00194580	WBGene00028214	ortholog_many2many
caenorhabditis_brenneri	WBGene00194580	WBGene00028249	ortholog_many2many
caenorhabditis_brenneri	WBGene00194580	WBGene00026565	ortholog_many2many
caenorhabditis_brenneri	WBGene00194580	WBGene00024730	ortholog_many2many
caenorhabditis_brenneri	WBGene00194581	WBGene00038337	ortholog_one2one
caenorhabditis_brenneri	WBGene00194582	WBGene00024085	ortholog_one2one
caenorhabditis_brenneri	WBGene00194583	WBGene00035645	ortholog_one2many
caenorhabditis_brenneri	WBGene00194584	WBGene00034476	ortholog_many2many
caenorhabditis_brenneri	WBGene00194584	WBGene00034490	ortholog_many2many
caenorhabditis_brenneri	WBGene00194585	WBGene00032654	ortholog_one2one
caenorhabditis_brenneri	WBGene00194586	WBGene00041663	ortholog_one2many
caenorhabditis_brenneri	WBGene00194587	WBGene00028464	ortholog_one2many
caenorhabditis_brenneri	WBGene00194588	WBGene00034245	ortholog_one2one
caenorhabditis_brenneri	WBGene00194589	WBGene00034386	ortholog_one2one
caenorhabditis_brenneri	WBGene00194590	WBGene00024584	ortholog_many2many
caenorhabditis_brenneri	WBGene00194590	WBGene00042027	ortholog_many2many
caenorhabditis_brenneri	WBGene00194590	WBGene00028763	ortholog_many2many
caenorhabditis_brenneri	WBGene00194591	WBGene00024800	ortholog_one2many
caenorhabditis_brenneri	WBGene00194592		
caenorhabditis_brenneri	WBGene00194593	WBGene00027883	ortholog_one2many
