Genome project	Gene stable ID	Homology type	Caenorhabditis briggsae [WS251] gene stable ID
caenorhabditis_elegans	WBGene00021492	ortholog_one2many	WBGene00033142
caenorhabditis_elegans	WBGene00021493	ortholog_one2one	WBGene00033148
caenorhabditis_elegans	WBGene00021494	ortholog_many2many	WBGene00034893
caenorhabditis_elegans	WBGene00021494	ortholog_many2many	WBGene00034891
caenorhabditis_elegans	WBGene00021495	ortholog_one2one	WBGene00028212
caenorhabditis_elegans	WBGene00021496	ortholog_one2one	WBGene00028221
caenorhabditis_elegans	WBGene00021497	ortholog_one2one	WBGene00028222
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00040353
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00041963
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00042205
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00027520
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00039643
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00042034
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00042866
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00036536
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00042665
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00031815
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00039002
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00042297
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00027766
caenorhabditis_elegans	WBGene00021498	ortholog_one2many	WBGene00038190
caenorhabditis_elegans	WBGene00021499	ortholog_one2many	WBGene00027521
caenorhabditis_elegans	WBGene00021499	ortholog_one2many	WBGene00042670
caenorhabditis_elegans	WBGene00021500		
caenorhabditis_elegans	WBGene00021501	ortholog_one2many	WBGene00041099
caenorhabditis_elegans	WBGene00021501	ortholog_one2many	WBGene00038188
caenorhabditis_elegans	WBGene00021501	ortholog_one2many	WBGene00042032
caenorhabditis_elegans	WBGene00021501	ortholog_one2many	WBGene00027519
caenorhabditis_elegans	WBGene00021501	ortholog_one2many	WBGene00089429
caenorhabditis_elegans	WBGene00021501	ortholog_one2many	WBGene00042667
caenorhabditis_elegans	WBGene00021501	ortholog_one2many	WBGene00036017
caenorhabditis_elegans	WBGene00021501	ortholog_one2many	WBGene00042231
caenorhabditis_elegans	WBGene00021501	ortholog_one2many	WBGene00042299
caenorhabditis_elegans	WBGene00021501	ortholog_one2many	WBGene00042868
caenorhabditis_elegans	WBGene00021501	ortholog_one2many	WBGene00041102
caenorhabditis_elegans	WBGene00021502	ortholog_one2one	WBGene00035518
caenorhabditis_elegans	WBGene00021503	ortholog_one2one	WBGene00035517
caenorhabditis_elegans	WBGene00021504	ortholog_one2one	WBGene00030196
caenorhabditis_elegans	WBGene00021505		
caenorhabditis_elegans	WBGene00021506	ortholog_one2one	WBGene00030194
caenorhabditis_elegans	WBGene00021507	ortholog_one2one	WBGene00030192
caenorhabditis_elegans	WBGene00021508	ortholog_one2one	WBGene00030193
caenorhabditis_elegans	WBGene00021509	ortholog_one2one	WBGene00030195
caenorhabditis_elegans	WBGene00021510	ortholog_one2one	WBGene00030197
caenorhabditis_elegans	WBGene00021511	ortholog_one2one	WBGene00034330
caenorhabditis_elegans	WBGene00021512	ortholog_one2one	WBGene00034329
caenorhabditis_elegans	WBGene00021513	ortholog_one2one	WBGene00034326
caenorhabditis_elegans	WBGene00021514	ortholog_one2one	WBGene00034320
caenorhabditis_elegans	WBGene00021515	ortholog_one2one	WBGene00034319
caenorhabditis_elegans	WBGene00021516		
caenorhabditis_elegans	WBGene00021517		
caenorhabditis_elegans	WBGene00021518	ortholog_one2one	WBGene00034316
caenorhabditis_elegans	WBGene00021519		
caenorhabditis_elegans	WBGene00021521	ortholog_one2many	WBGene00034323
caenorhabditis_elegans	WBGene00021522	ortholog_one2one	WBGene00034327
caenorhabditis_elegans	WBGene00021524	ortholog_one2one	WBGene00034331
caenorhabditis_elegans	WBGene00021525	ortholog_one2one	WBGene00034325
caenorhabditis_elegans	WBGene00021526	ortholog_one2one	WBGene00025161
caenorhabditis_elegans	WBGene00021527	ortholog_one2one	WBGene00025162
caenorhabditis_elegans	WBGene00021528	ortholog_one2one	WBGene00025163
caenorhabditis_elegans	WBGene00021529	ortholog_one2one	WBGene00025165
caenorhabditis_elegans	WBGene00021530		
caenorhabditis_elegans	WBGene00021531	ortholog_one2one	WBGene00039978
caenorhabditis_elegans	WBGene00021532	ortholog_one2one	WBGene00039976
caenorhabditis_elegans	WBGene00021533	ortholog_one2one	WBGene00039975
caenorhabditis_elegans	WBGene00021534	ortholog_one2one	WBGene00039972
caenorhabditis_elegans	WBGene00021535	ortholog_one2one	WBGene00039974
caenorhabditis_elegans	WBGene00021536	ortholog_one2one	WBGene00024768
caenorhabditis_elegans	WBGene00021537	ortholog_one2one	WBGene00035792
caenorhabditis_elegans	WBGene00021538	ortholog_one2one	WBGene00024766
caenorhabditis_elegans	WBGene00021539	ortholog_one2one	WBGene00024767
caenorhabditis_elegans	WBGene00021540	ortholog_one2one	WBGene00024765
caenorhabditis_elegans	WBGene00021541	ortholog_one2one	WBGene00037289
caenorhabditis_elegans	WBGene00021542	ortholog_one2one	WBGene00028147
caenorhabditis_elegans	WBGene00021543	ortholog_one2one	WBGene00028151
caenorhabditis_elegans	WBGene00021544	ortholog_one2one	WBGene00028152
caenorhabditis_elegans	WBGene00021545	ortholog_one2one	WBGene00029204
caenorhabditis_elegans	WBGene00021546	ortholog_one2one	WBGene00029203
caenorhabditis_elegans	WBGene00021547	ortholog_one2one	WBGene00035338
caenorhabditis_elegans	WBGene00021548	ortholog_one2one	WBGene00035340
caenorhabditis_elegans	WBGene00021549	ortholog_one2one	WBGene00035339
caenorhabditis_elegans	WBGene00021551	ortholog_one2one	WBGene00035337
caenorhabditis_elegans	WBGene00021552	ortholog_one2one	WBGene00033503
caenorhabditis_elegans	WBGene00021553	ortholog_one2one	WBGene00035349
caenorhabditis_elegans	WBGene00021554	ortholog_one2one	WBGene00024688
caenorhabditis_elegans	WBGene00021555	ortholog_one2one	WBGene00024681
caenorhabditis_elegans	WBGene00021556	ortholog_many2many	WBGene00029108
caenorhabditis_elegans	WBGene00021556	ortholog_many2many	WBGene00029111
caenorhabditis_elegans	WBGene00021556	ortholog_many2many	WBGene00029112
caenorhabditis_elegans	WBGene00021556	ortholog_many2many	WBGene00029109
caenorhabditis_elegans	WBGene00021557	ortholog_one2many	WBGene00024684
caenorhabditis_elegans	WBGene00021558	ortholog_one2one	WBGene00024687
caenorhabditis_elegans	WBGene00021559	ortholog_one2one	WBGene00024683
caenorhabditis_elegans	WBGene00021560	ortholog_one2many	WBGene00032905
caenorhabditis_elegans	WBGene00021561	ortholog_one2one	WBGene00024679
caenorhabditis_elegans	WBGene00021562	ortholog_one2one	WBGene00028890
caenorhabditis_elegans	WBGene00021563	ortholog_one2one	WBGene00028889
caenorhabditis_elegans	WBGene00021564	ortholog_one2one	WBGene00028888
caenorhabditis_elegans	WBGene00021565	ortholog_one2many	WBGene00028872
caenorhabditis_elegans	WBGene00021566	ortholog_many2many	WBGene00024547
caenorhabditis_elegans	WBGene00021566	ortholog_many2many	WBGene00024546
caenorhabditis_elegans	WBGene00021566	ortholog_many2many	WBGene00024548
caenorhabditis_elegans	WBGene00021567		
caenorhabditis_elegans	WBGene00021568		
caenorhabditis_elegans	WBGene00021569		
caenorhabditis_elegans	WBGene00021570	ortholog_one2many	WBGene00024402
caenorhabditis_elegans	WBGene00021571	ortholog_many2many	WBGene00042530
caenorhabditis_elegans	WBGene00021571	ortholog_many2many	WBGene00038039
caenorhabditis_elegans	WBGene00021572	ortholog_one2many	WBGene00024400
caenorhabditis_elegans	WBGene00021573		
caenorhabditis_elegans	WBGene00021576		
caenorhabditis_elegans	WBGene00021577		
caenorhabditis_elegans	WBGene00021578		
caenorhabditis_elegans	WBGene00021579		
caenorhabditis_elegans	WBGene00021580		
caenorhabditis_elegans	WBGene00021581	ortholog_many2many	WBGene00027525
caenorhabditis_elegans	WBGene00021581	ortholog_many2many	WBGene00035979
caenorhabditis_elegans	WBGene00021581	ortholog_many2many	WBGene00041153
caenorhabditis_elegans	WBGene00021581	ortholog_many2many	WBGene00041152
caenorhabditis_elegans	WBGene00021581	ortholog_many2many	WBGene00038985
caenorhabditis_elegans	WBGene00021582	ortholog_many2many	WBGene00027525
caenorhabditis_elegans	WBGene00021582	ortholog_many2many	WBGene00035979
caenorhabditis_elegans	WBGene00021582	ortholog_many2many	WBGene00041153
caenorhabditis_elegans	WBGene00021582	ortholog_many2many	WBGene00041152
caenorhabditis_elegans	WBGene00021582	ortholog_many2many	WBGene00038985
caenorhabditis_elegans	WBGene00021583	ortholog_many2many	WBGene00027525
caenorhabditis_elegans	WBGene00021583	ortholog_many2many	WBGene00035979
caenorhabditis_elegans	WBGene00021583	ortholog_many2many	WBGene00041153
caenorhabditis_elegans	WBGene00021583	ortholog_many2many	WBGene00041152
caenorhabditis_elegans	WBGene00021583	ortholog_many2many	WBGene00038985
caenorhabditis_elegans	WBGene00021585	ortholog_many2many	WBGene00027525
caenorhabditis_elegans	WBGene00021585	ortholog_many2many	WBGene00035979
caenorhabditis_elegans	WBGene00021585	ortholog_many2many	WBGene00041153
caenorhabditis_elegans	WBGene00021585	ortholog_many2many	WBGene00041152
caenorhabditis_elegans	WBGene00021585	ortholog_many2many	WBGene00038985
caenorhabditis_elegans	WBGene00021586		
caenorhabditis_elegans	WBGene00021587	ortholog_many2many	WBGene00027525
caenorhabditis_elegans	WBGene00021587	ortholog_many2many	WBGene00035979
caenorhabditis_elegans	WBGene00021587	ortholog_many2many	WBGene00041153
caenorhabditis_elegans	WBGene00021587	ortholog_many2many	WBGene00041152
caenorhabditis_elegans	WBGene00021587	ortholog_many2many	WBGene00038985
caenorhabditis_elegans	WBGene00021589		
caenorhabditis_elegans	WBGene00021590		
caenorhabditis_elegans	WBGene00021591		
caenorhabditis_elegans	WBGene00021592		
caenorhabditis_elegans	WBGene00021593	ortholog_one2one	WBGene00035446
caenorhabditis_elegans	WBGene00021594	ortholog_one2one	WBGene00039598
caenorhabditis_elegans	WBGene00021595	ortholog_one2one	WBGene00039597
caenorhabditis_elegans	WBGene00021596	ortholog_many2many	WBGene00039596
caenorhabditis_elegans	WBGene00021596	ortholog_many2many	WBGene00087184
caenorhabditis_elegans	WBGene00021597	ortholog_many2many	WBGene00039596
caenorhabditis_elegans	WBGene00021597	ortholog_many2many	WBGene00087184
caenorhabditis_elegans	WBGene00021598		
caenorhabditis_elegans	WBGene00021599	ortholog_one2one	WBGene00028622
caenorhabditis_elegans	WBGene00021600		
caenorhabditis_elegans	WBGene00021601	ortholog_one2one	WBGene00040534
caenorhabditis_elegans	WBGene00021602	ortholog_one2many	WBGene00042790
caenorhabditis_elegans	WBGene00021603	ortholog_one2many	WBGene00042790
caenorhabditis_elegans	WBGene00021605		
caenorhabditis_elegans	WBGene00021607		
caenorhabditis_elegans	WBGene00021608		
caenorhabditis_elegans	WBGene00021609	ortholog_one2one	WBGene00087593
caenorhabditis_elegans	WBGene00021610	ortholog_one2many	WBGene00024592
caenorhabditis_elegans	WBGene00021610	ortholog_one2many	WBGene00024525
caenorhabditis_elegans	WBGene00021610	ortholog_one2many	WBGene00031878
caenorhabditis_elegans	WBGene00021611	ortholog_one2one	WBGene00088276
caenorhabditis_elegans	WBGene00021612	ortholog_one2many	WBGene00031875
caenorhabditis_elegans	WBGene00021612	ortholog_one2many	WBGene00031874
caenorhabditis_elegans	WBGene00021613	ortholog_one2one	WBGene00030448
caenorhabditis_elegans	WBGene00021614	ortholog_one2one	WBGene00030447
caenorhabditis_elegans	WBGene00021615	ortholog_one2many	WBGene00036653
caenorhabditis_elegans	WBGene00021616	ortholog_one2many	WBGene00041919
caenorhabditis_elegans	WBGene00021617		
caenorhabditis_elegans	WBGene00021619	ortholog_one2many	WBGene00041919
caenorhabditis_elegans	WBGene00021620	ortholog_one2many	WBGene00041919
caenorhabditis_elegans	WBGene00021621	ortholog_one2many	WBGene00041923
caenorhabditis_elegans	WBGene00021621	ortholog_one2many	WBGene00041924
caenorhabditis_elegans	WBGene00021622		
caenorhabditis_elegans	WBGene00021623	ortholog_one2one	WBGene00041916
caenorhabditis_elegans	WBGene00021624	ortholog_one2one	WBGene00041915
caenorhabditis_elegans	WBGene00021625	ortholog_one2one	WBGene00042656
caenorhabditis_elegans	WBGene00021626	ortholog_one2one	WBGene00042658
caenorhabditis_elegans	WBGene00021627	ortholog_one2one	WBGene00041914
caenorhabditis_elegans	WBGene00021628	ortholog_one2one	WBGene00033175
caenorhabditis_elegans	WBGene00021629	ortholog_one2one	WBGene00033174
caenorhabditis_elegans	WBGene00021630	ortholog_many2many	WBGene00026726
caenorhabditis_elegans	WBGene00021630	ortholog_many2many	WBGene00030087
caenorhabditis_elegans	WBGene00021631	ortholog_one2many	WBGene00040892
caenorhabditis_elegans	WBGene00021632	ortholog_one2one	WBGene00030872
caenorhabditis_elegans	WBGene00021633	ortholog_one2one	WBGene00035304
caenorhabditis_elegans	WBGene00021634	ortholog_one2one	WBGene00035309
caenorhabditis_elegans	WBGene00021635	ortholog_one2one	WBGene00035311
caenorhabditis_elegans	WBGene00021636	ortholog_one2one	WBGene00035313
caenorhabditis_elegans	WBGene00021637	ortholog_one2one	WBGene00035315
caenorhabditis_elegans	WBGene00021638	ortholog_one2one	WBGene00035320
caenorhabditis_elegans	WBGene00021639	ortholog_one2one	WBGene00035330
caenorhabditis_elegans	WBGene00021640		
caenorhabditis_elegans	WBGene00021641		
caenorhabditis_elegans	WBGene00021643	ortholog_one2one	WBGene00035316
caenorhabditis_elegans	WBGene00021644	ortholog_one2one	WBGene00035314
caenorhabditis_elegans	WBGene00021645	ortholog_one2one	WBGene00035312
caenorhabditis_elegans	WBGene00021646	ortholog_one2one	WBGene00035308
caenorhabditis_elegans	WBGene00021647	ortholog_one2one	WBGene00035307
caenorhabditis_elegans	WBGene00021648	ortholog_one2one	WBGene00032981
caenorhabditis_elegans	WBGene00021649	ortholog_one2one	WBGene00027308
caenorhabditis_elegans	WBGene00021650		
caenorhabditis_elegans	WBGene00021653		
caenorhabditis_elegans	WBGene00021654	ortholog_one2many	WBGene00026106
caenorhabditis_elegans	WBGene00021655	ortholog_one2one	WBGene00041050
caenorhabditis_elegans	WBGene00021656		
caenorhabditis_elegans	WBGene00021657	ortholog_one2one	WBGene00027631
caenorhabditis_elegans	WBGene00021658	ortholog_one2one	WBGene00027630
caenorhabditis_elegans	WBGene00021660	ortholog_one2one	WBGene00040700
caenorhabditis_elegans	WBGene00021661	ortholog_one2many	WBGene00034412
caenorhabditis_elegans	WBGene00021661	ortholog_one2many	WBGene00029489
caenorhabditis_elegans	WBGene00021662	ortholog_one2many	WBGene00033976
caenorhabditis_elegans	WBGene00021666	ortholog_one2many	WBGene00040662
caenorhabditis_elegans	WBGene00021667	ortholog_one2many	WBGene00033976
caenorhabditis_elegans	WBGene00021671		
caenorhabditis_elegans	WBGene00021672		
caenorhabditis_elegans	WBGene00021675	ortholog_one2many	WBGene00040663
caenorhabditis_elegans	WBGene00021676	ortholog_one2one	WBGene00026992
caenorhabditis_elegans	WBGene00021677	ortholog_one2one	WBGene00026675
caenorhabditis_elegans	WBGene00021678	ortholog_one2one	WBGene00024411
caenorhabditis_elegans	WBGene00021679		
caenorhabditis_elegans	WBGene00021681	ortholog_one2one	WBGene00026666
caenorhabditis_elegans	WBGene00021682	ortholog_one2one	WBGene00026672
caenorhabditis_elegans	WBGene00021683	ortholog_one2one	WBGene00026673
caenorhabditis_elegans	WBGene00021685	ortholog_one2one	WBGene00030270
caenorhabditis_elegans	WBGene00021686	ortholog_one2one	WBGene00030275
caenorhabditis_elegans	WBGene00021687	ortholog_one2one	WBGene00030286
caenorhabditis_elegans	WBGene00021689	ortholog_one2one	WBGene00030290
caenorhabditis_elegans	WBGene00021690		
caenorhabditis_elegans	WBGene00021691	ortholog_one2one	WBGene00030271
caenorhabditis_elegans	WBGene00021692	ortholog_one2one	WBGene00030269
caenorhabditis_elegans	WBGene00021693	ortholog_one2one	WBGene00030278
caenorhabditis_elegans	WBGene00021694	ortholog_one2one	WBGene00086820
caenorhabditis_elegans	WBGene00021697	ortholog_one2many	WBGene00035809
caenorhabditis_elegans	WBGene00021697	ortholog_one2many	WBGene00035808
caenorhabditis_elegans	WBGene00021698	ortholog_one2one	WBGene00035811
caenorhabditis_elegans	WBGene00021700		
caenorhabditis_elegans	WBGene00021701		
caenorhabditis_elegans	WBGene00021702	ortholog_one2one	WBGene00035443
caenorhabditis_elegans	WBGene00021703		
caenorhabditis_elegans	WBGene00021704		
caenorhabditis_elegans	WBGene00021705		
caenorhabditis_elegans	WBGene00021706		
caenorhabditis_elegans	WBGene00021707		
caenorhabditis_elegans	WBGene00021708		
caenorhabditis_elegans	WBGene00021709	ortholog_one2many	WBGene00031843
caenorhabditis_elegans	WBGene00021710	ortholog_one2many	WBGene00028851
caenorhabditis_elegans	WBGene00021710	ortholog_one2many	WBGene00028632
caenorhabditis_elegans	WBGene00021711	ortholog_one2one	WBGene00040168
caenorhabditis_elegans	WBGene00021713		
caenorhabditis_elegans	WBGene00021714	ortholog_one2one	WBGene00037307
caenorhabditis_elegans	WBGene00021715	ortholog_one2one	WBGene00037306
caenorhabditis_elegans	WBGene00021716		
caenorhabditis_elegans	WBGene00021717	ortholog_one2one	WBGene00026994
caenorhabditis_elegans	WBGene00021718		
caenorhabditis_elegans	WBGene00021719		
caenorhabditis_elegans	WBGene00021720	ortholog_one2many	WBGene00026841
caenorhabditis_elegans	WBGene00021721	ortholog_one2one	WBGene00037304
caenorhabditis_elegans	WBGene00021722		
caenorhabditis_elegans	WBGene00021724		
caenorhabditis_elegans	WBGene00021725		
caenorhabditis_elegans	WBGene00021726		
caenorhabditis_elegans	WBGene00021727	ortholog_one2one	WBGene00039296
caenorhabditis_elegans	WBGene00021728		
caenorhabditis_elegans	WBGene00021729		
caenorhabditis_elegans	WBGene00021730		
caenorhabditis_elegans	WBGene00021731	ortholog_one2many	WBGene00028993
caenorhabditis_elegans	WBGene00021732	ortholog_one2one	WBGene00030451
caenorhabditis_elegans	WBGene00021733	ortholog_one2one	WBGene00040744
caenorhabditis_elegans	WBGene00021734	ortholog_one2one	WBGene00040692
caenorhabditis_elegans	WBGene00021735	ortholog_one2many	WBGene00024368
caenorhabditis_elegans	WBGene00021735	ortholog_one2many	WBGene00042207
caenorhabditis_elegans	WBGene00021735	ortholog_one2many	WBGene00042208
caenorhabditis_elegans	WBGene00021735	ortholog_one2many	WBGene00032934
caenorhabditis_elegans	WBGene00021736		
caenorhabditis_elegans	WBGene00021738	ortholog_one2one	WBGene00024371
caenorhabditis_elegans	WBGene00021739		
caenorhabditis_elegans	WBGene00021740	ortholog_one2one	WBGene00024385
caenorhabditis_elegans	WBGene00021741		
caenorhabditis_elegans	WBGene00021743		
caenorhabditis_elegans	WBGene00021744	ortholog_one2many	WBGene00029859
caenorhabditis_elegans	WBGene00021745	ortholog_one2many	WBGene00034162
caenorhabditis_elegans	WBGene00021746		
