Genome project	Gene stable ID	Homology type	Caenorhabditis remanei [WS251] gene stable ID
caenorhabditis_briggsae	WBGene00040565		
caenorhabditis_briggsae	WBGene00040566	ortholog_one2one	WBGene00072266
caenorhabditis_briggsae	WBGene00040567	ortholog_one2one	WBGene00072267
caenorhabditis_briggsae	WBGene00040568	ortholog_one2one	WBGene00072268
caenorhabditis_briggsae	WBGene00040569	ortholog_one2one	WBGene00081188
caenorhabditis_briggsae	WBGene00040570	ortholog_one2one	WBGene00077048
caenorhabditis_briggsae	WBGene00040571	ortholog_one2one	WBGene00072269
caenorhabditis_briggsae	WBGene00040572	ortholog_one2one	WBGene00081187
caenorhabditis_briggsae	WBGene00040573	ortholog_one2one	WBGene00067680
caenorhabditis_briggsae	WBGene00040574	ortholog_one2one	WBGene00072271
caenorhabditis_briggsae	WBGene00040575	ortholog_one2one	WBGene00072270
caenorhabditis_briggsae	WBGene00040576		
caenorhabditis_briggsae	WBGene00040577		
caenorhabditis_briggsae	WBGene00040578		
caenorhabditis_briggsae	WBGene00040579	ortholog_one2one	WBGene00071827
caenorhabditis_briggsae	WBGene00040580	ortholog_one2one	WBGene00071826
caenorhabditis_briggsae	WBGene00040581	ortholog_one2one	WBGene00071825
caenorhabditis_briggsae	WBGene00040582	ortholog_one2one	WBGene00071832
caenorhabditis_briggsae	WBGene00040583	ortholog_one2many	WBGene00071833
caenorhabditis_briggsae	WBGene00040584	ortholog_one2many	WBGene00079673
caenorhabditis_briggsae	WBGene00040585	ortholog_one2many	WBGene00060338
caenorhabditis_briggsae	WBGene00040585	ortholog_one2many	WBGene00071321
caenorhabditis_briggsae	WBGene00040586	ortholog_one2one	WBGene00071322
caenorhabditis_briggsae	WBGene00040587	ortholog_one2one	WBGene00071323
caenorhabditis_briggsae	WBGene00040588	ortholog_one2one	WBGene00071324
caenorhabditis_briggsae	WBGene00040589	ortholog_one2one	WBGene00071325
caenorhabditis_briggsae	WBGene00040590		
caenorhabditis_briggsae	WBGene00040591	ortholog_one2one	WBGene00071327
caenorhabditis_briggsae	WBGene00040592	ortholog_one2one	WBGene00071331
caenorhabditis_briggsae	WBGene00040593	ortholog_one2one	WBGene00071329
caenorhabditis_briggsae	WBGene00040594		
caenorhabditis_briggsae	WBGene00040595	ortholog_one2one	WBGene00069900
caenorhabditis_briggsae	WBGene00040596	ortholog_one2one	WBGene00069901
caenorhabditis_briggsae	WBGene00040597	ortholog_one2one	WBGene00069902
caenorhabditis_briggsae	WBGene00040598	ortholog_one2one	WBGene00069903
caenorhabditis_briggsae	WBGene00040599	ortholog_one2many	WBGene00069904
caenorhabditis_briggsae	WBGene00040600	ortholog_one2many	WBGene00069904
caenorhabditis_briggsae	WBGene00040601	ortholog_one2one	WBGene00069905
caenorhabditis_briggsae	WBGene00040602	ortholog_one2one	WBGene00069911
caenorhabditis_briggsae	WBGene00040603	ortholog_one2one	WBGene00059621
caenorhabditis_briggsae	WBGene00040604	ortholog_one2one	WBGene00069912
caenorhabditis_briggsae	WBGene00040605	ortholog_one2one	WBGene00069909
caenorhabditis_briggsae	WBGene00040606	ortholog_one2one	WBGene00069910
caenorhabditis_briggsae	WBGene00040607	ortholog_one2one	WBGene00081923
caenorhabditis_briggsae	WBGene00040609		
caenorhabditis_briggsae	WBGene00040610	ortholog_one2one	WBGene00065580
caenorhabditis_briggsae	WBGene00040612	ortholog_one2one	WBGene00064959
caenorhabditis_briggsae	WBGene00040613	ortholog_one2many	WBGene00056954
caenorhabditis_briggsae	WBGene00040615	ortholog_one2one	WBGene00064957
caenorhabditis_briggsae	WBGene00040616	ortholog_one2one	WBGene00064954
caenorhabditis_briggsae	WBGene00040617	ortholog_one2one	WBGene00078038
caenorhabditis_briggsae	WBGene00040618		
caenorhabditis_briggsae	WBGene00040619		
caenorhabditis_briggsae	WBGene00040620		
caenorhabditis_briggsae	WBGene00040621		
caenorhabditis_briggsae	WBGene00040622		
caenorhabditis_briggsae	WBGene00040623	ortholog_one2many	WBGene00064438
caenorhabditis_briggsae	WBGene00040623	ortholog_one2many	WBGene00084420
caenorhabditis_briggsae	WBGene00040623	ortholog_one2many	WBGene00064440
caenorhabditis_briggsae	WBGene00040624		
caenorhabditis_briggsae	WBGene00040626	ortholog_one2one	WBGene00065595
caenorhabditis_briggsae	WBGene00040627	ortholog_one2many	WBGene00085319
caenorhabditis_briggsae	WBGene00040627	ortholog_one2many	WBGene00065594
caenorhabditis_briggsae	WBGene00040628	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00040629	ortholog_one2many	WBGene00065593
caenorhabditis_briggsae	WBGene00040629	ortholog_one2many	WBGene00065591
caenorhabditis_briggsae	WBGene00040630		
caenorhabditis_briggsae	WBGene00040631	ortholog_one2one	WBGene00065590
caenorhabditis_briggsae	WBGene00040632	ortholog_one2one	WBGene00065584
caenorhabditis_briggsae	WBGene00040633	ortholog_one2one	WBGene00065586
caenorhabditis_briggsae	WBGene00040634	ortholog_one2one	WBGene00065588
caenorhabditis_briggsae	WBGene00040635		
caenorhabditis_briggsae	WBGene00040636	ortholog_one2one	WBGene00065583
caenorhabditis_briggsae	WBGene00040637	ortholog_one2one	WBGene00065582
caenorhabditis_briggsae	WBGene00040638		
caenorhabditis_briggsae	WBGene00040639		
caenorhabditis_briggsae	WBGene00040640		
caenorhabditis_briggsae	WBGene00040641	ortholog_one2one	WBGene00063651
caenorhabditis_briggsae	WBGene00040642		
caenorhabditis_briggsae	WBGene00040643	ortholog_one2many	WBGene00063643
caenorhabditis_briggsae	WBGene00040644	ortholog_one2one	WBGene00063650
caenorhabditis_briggsae	WBGene00040645	ortholog_one2one	WBGene00063647
caenorhabditis_briggsae	WBGene00040646	ortholog_one2one	WBGene00063648
caenorhabditis_briggsae	WBGene00040647		
caenorhabditis_briggsae	WBGene00040648	ortholog_one2many	WBGene00063643
caenorhabditis_briggsae	WBGene00040649		
caenorhabditis_briggsae	WBGene00040650	ortholog_one2one	WBGene00063640
caenorhabditis_briggsae	WBGene00040651		
caenorhabditis_briggsae	WBGene00040652	ortholog_many2many	WBGene00063638
caenorhabditis_briggsae	WBGene00040652	ortholog_many2many	WBGene00056017
caenorhabditis_briggsae	WBGene00040652	ortholog_many2many	WBGene00063639
caenorhabditis_briggsae	WBGene00040653	ortholog_one2many	WBGene00070489
caenorhabditis_briggsae	WBGene00040654	ortholog_one2one	WBGene00070505
caenorhabditis_briggsae	WBGene00040655		
caenorhabditis_briggsae	WBGene00040656	ortholog_one2one	WBGene00070504
caenorhabditis_briggsae	WBGene00040657	ortholog_one2one	WBGene00070503
caenorhabditis_briggsae	WBGene00040659		
caenorhabditis_briggsae	WBGene00040661	ortholog_one2one	WBGene00070501
caenorhabditis_briggsae	WBGene00040662	ortholog_one2one	WBGene00059620
caenorhabditis_briggsae	WBGene00040663	ortholog_one2one	WBGene00059619
caenorhabditis_briggsae	WBGene00040664	ortholog_one2one	WBGene00070510
caenorhabditis_briggsae	WBGene00040665		
caenorhabditis_briggsae	WBGene00040666	ortholog_one2many	WBGene00060939
caenorhabditis_briggsae	WBGene00040666	ortholog_one2many	WBGene00060481
caenorhabditis_briggsae	WBGene00040667		
caenorhabditis_briggsae	WBGene00040668	ortholog_one2many	WBGene00060942
caenorhabditis_briggsae	WBGene00040669	ortholog_one2one	WBGene00060944
caenorhabditis_briggsae	WBGene00040670	ortholog_one2many	WBGene00078003
caenorhabditis_briggsae	WBGene00040670	ortholog_one2many	WBGene00076232
caenorhabditis_briggsae	WBGene00040671	ortholog_one2one	WBGene00060562
caenorhabditis_briggsae	WBGene00040672	ortholog_one2many	WBGene00060561
caenorhabditis_briggsae	WBGene00040673	ortholog_one2many	WBGene00060561
caenorhabditis_briggsae	WBGene00040674	ortholog_one2one	WBGene00060560
caenorhabditis_briggsae	WBGene00040675	ortholog_one2one	WBGene00060559
caenorhabditis_briggsae	WBGene00040677	ortholog_one2many	WBGene00060558
caenorhabditis_briggsae	WBGene00040678		
caenorhabditis_briggsae	WBGene00040679	ortholog_one2one	WBGene00060557
caenorhabditis_briggsae	WBGene00040680	ortholog_one2one	WBGene00060579
caenorhabditis_briggsae	WBGene00040681	ortholog_one2one	WBGene00060587
caenorhabditis_briggsae	WBGene00040682	ortholog_one2one	WBGene00060586
caenorhabditis_briggsae	WBGene00040683	ortholog_one2one	WBGene00060585
caenorhabditis_briggsae	WBGene00040684	ortholog_one2one	WBGene00060584
caenorhabditis_briggsae	WBGene00040685	ortholog_one2one	WBGene00060583
caenorhabditis_briggsae	WBGene00040686	ortholog_one2one	WBGene00060580
caenorhabditis_briggsae	WBGene00040687	ortholog_one2one	WBGene00060589
caenorhabditis_briggsae	WBGene00040688	ortholog_one2one	WBGene00060590
caenorhabditis_briggsae	WBGene00040689	ortholog_one2one	WBGene00060591
caenorhabditis_briggsae	WBGene00040690		
caenorhabditis_briggsae	WBGene00040691	ortholog_one2one	WBGene00060593
caenorhabditis_briggsae	WBGene00040692	ortholog_one2one	WBGene00071243
caenorhabditis_briggsae	WBGene00040693	ortholog_one2one	WBGene00071241
caenorhabditis_briggsae	WBGene00040694		
caenorhabditis_briggsae	WBGene00040695	ortholog_one2one	WBGene00060239
caenorhabditis_briggsae	WBGene00040696	ortholog_one2one	WBGene00072790
caenorhabditis_briggsae	WBGene00040697	ortholog_one2one	WBGene00072013
caenorhabditis_briggsae	WBGene00040698	ortholog_one2one	WBGene00072012
caenorhabditis_briggsae	WBGene00040699	ortholog_one2one	WBGene00073088
caenorhabditis_briggsae	WBGene00040700	ortholog_one2one	WBGene00073089
caenorhabditis_briggsae	WBGene00040701		
caenorhabditis_briggsae	WBGene00040703	ortholog_one2many	WBGene00060558
caenorhabditis_briggsae	WBGene00040704		
caenorhabditis_briggsae	WBGene00040705	ortholog_one2one	WBGene00072789
caenorhabditis_briggsae	WBGene00040706	ortholog_one2one	WBGene00072015
caenorhabditis_briggsae	WBGene00040707	ortholog_one2one	WBGene00072014
caenorhabditis_briggsae	WBGene00040708	ortholog_one2one	WBGene00060595
caenorhabditis_briggsae	WBGene00040710		
caenorhabditis_briggsae	WBGene00040711	ortholog_one2one	WBGene00060553
caenorhabditis_briggsae	WBGene00040712		
caenorhabditis_briggsae	WBGene00040713	ortholog_one2one	WBGene00060555
caenorhabditis_briggsae	WBGene00040714	ortholog_one2one	WBGene00060554
caenorhabditis_briggsae	WBGene00040715	ortholog_one2one	WBGene00060556
caenorhabditis_briggsae	WBGene00040716	ortholog_one2one	WBGene00060552
caenorhabditis_briggsae	WBGene00040717	ortholog_one2one	WBGene00060563
caenorhabditis_briggsae	WBGene00040718	ortholog_one2one	WBGene00060568
caenorhabditis_briggsae	WBGene00040719	ortholog_one2one	WBGene00060575
caenorhabditis_briggsae	WBGene00040720		
caenorhabditis_briggsae	WBGene00040721	ortholog_one2one	WBGene00060576
caenorhabditis_briggsae	WBGene00040722	ortholog_one2one	WBGene00060577
caenorhabditis_briggsae	WBGene00040723	ortholog_one2one	WBGene00060578
caenorhabditis_briggsae	WBGene00040724		
caenorhabditis_briggsae	WBGene00040725	ortholog_one2one	WBGene00060573
caenorhabditis_briggsae	WBGene00040726	ortholog_one2one	WBGene00060572
caenorhabditis_briggsae	WBGene00040727		
caenorhabditis_briggsae	WBGene00040728		
caenorhabditis_briggsae	WBGene00040729	ortholog_one2one	WBGene00060570
caenorhabditis_briggsae	WBGene00040730	ortholog_one2one	WBGene00078379
caenorhabditis_briggsae	WBGene00040731	ortholog_one2one	WBGene00060569
caenorhabditis_briggsae	WBGene00040732	ortholog_one2one	WBGene00060567
caenorhabditis_briggsae	WBGene00040733	ortholog_one2one	WBGene00060566
caenorhabditis_briggsae	WBGene00040734	ortholog_one2one	WBGene00060565
caenorhabditis_briggsae	WBGene00040735	ortholog_one2one	WBGene00060564
caenorhabditis_briggsae	WBGene00040736		
caenorhabditis_briggsae	WBGene00040737		
caenorhabditis_briggsae	WBGene00040738	ortholog_one2one	WBGene00060545
caenorhabditis_briggsae	WBGene00040740	ortholog_one2one	WBGene00060546
caenorhabditis_briggsae	WBGene00040741	ortholog_one2one	WBGene00060550
caenorhabditis_briggsae	WBGene00040742	ortholog_one2one	WBGene00060551
caenorhabditis_briggsae	WBGene00040743	ortholog_many2many	WBGene00060540
caenorhabditis_briggsae	WBGene00040743	ortholog_many2many	WBGene00060539
caenorhabditis_briggsae	WBGene00040743	ortholog_many2many	WBGene00060542
caenorhabditis_briggsae	WBGene00040744	ortholog_one2one	WBGene00078418
caenorhabditis_briggsae	WBGene00040745		
caenorhabditis_briggsae	WBGene00040746		
caenorhabditis_briggsae	WBGene00040748		
caenorhabditis_briggsae	WBGene00040749	ortholog_one2one	WBGene00060529
caenorhabditis_briggsae	WBGene00040750	ortholog_one2one	WBGene00060528
caenorhabditis_briggsae	WBGene00040751	ortholog_one2one	WBGene00060527
caenorhabditis_briggsae	WBGene00040752	ortholog_one2one	WBGene00060526
caenorhabditis_briggsae	WBGene00040753		
caenorhabditis_briggsae	WBGene00040754		
caenorhabditis_briggsae	WBGene00040755	ortholog_one2one	WBGene00060530
caenorhabditis_briggsae	WBGene00040756	ortholog_one2one	WBGene00060531
caenorhabditis_briggsae	WBGene00040757		
caenorhabditis_briggsae	WBGene00040758	ortholog_one2one	WBGene00060532
caenorhabditis_briggsae	WBGene00040759	ortholog_one2one	WBGene00060534
caenorhabditis_briggsae	WBGene00040760	ortholog_one2one	WBGene00060535
caenorhabditis_briggsae	WBGene00040761	ortholog_many2many	WBGene00060540
caenorhabditis_briggsae	WBGene00040761	ortholog_many2many	WBGene00060539
caenorhabditis_briggsae	WBGene00040761	ortholog_many2many	WBGene00060542
caenorhabditis_briggsae	WBGene00040762	ortholog_one2one	WBGene00060538
caenorhabditis_briggsae	WBGene00040763		
caenorhabditis_briggsae	WBGene00040764		
caenorhabditis_briggsae	WBGene00040765		
caenorhabditis_briggsae	WBGene00040766		
caenorhabditis_briggsae	WBGene00040767	ortholog_one2one	WBGene00060501
caenorhabditis_briggsae	WBGene00040768	ortholog_one2one	WBGene00060500
caenorhabditis_briggsae	WBGene00040769	ortholog_one2one	WBGene00060498
caenorhabditis_briggsae	WBGene00040770	ortholog_one2one	WBGene00060497
caenorhabditis_briggsae	WBGene00040771	ortholog_one2one	WBGene00060496
caenorhabditis_briggsae	WBGene00040772	ortholog_one2one	WBGene00060495
caenorhabditis_briggsae	WBGene00040773	ortholog_one2one	WBGene00060494
caenorhabditis_briggsae	WBGene00040774	ortholog_one2one	WBGene00060493
caenorhabditis_briggsae	WBGene00040775	ortholog_one2one	WBGene00060492
caenorhabditis_briggsae	WBGene00040776	ortholog_one2one	WBGene00060491
caenorhabditis_briggsae	WBGene00040777	ortholog_one2one	WBGene00060502
caenorhabditis_briggsae	WBGene00040778	ortholog_one2one	WBGene00060488
caenorhabditis_briggsae	WBGene00040779	ortholog_one2one	WBGene00060489
caenorhabditis_briggsae	WBGene00040780	ortholog_one2one	WBGene00060487
caenorhabditis_briggsae	WBGene00040781	ortholog_one2one	WBGene00060486
caenorhabditis_briggsae	WBGene00040783	ortholog_one2many	WBGene00060485
caenorhabditis_briggsae	WBGene00040784	ortholog_one2many	WBGene00060485
caenorhabditis_briggsae	WBGene00040785	ortholog_one2one	WBGene00060471
caenorhabditis_briggsae	WBGene00040786	ortholog_one2one	WBGene00060483
caenorhabditis_briggsae	WBGene00040787	ortholog_one2one	WBGene00060484
caenorhabditis_briggsae	WBGene00040788	ortholog_one2one	WBGene00060472
caenorhabditis_briggsae	WBGene00040789	ortholog_one2one	WBGene00060473
caenorhabditis_briggsae	WBGene00040790	ortholog_one2one	WBGene00060474
caenorhabditis_briggsae	WBGene00040791	ortholog_one2one	WBGene00078386
caenorhabditis_briggsae	WBGene00040792	ortholog_one2one	WBGene00060475
caenorhabditis_briggsae	WBGene00040793	ortholog_one2one	WBGene00060476
caenorhabditis_briggsae	WBGene00040794	ortholog_one2many	WBGene00051696
caenorhabditis_briggsae	WBGene00040795	ortholog_one2many	WBGene00051696
caenorhabditis_briggsae	WBGene00040797		
caenorhabditis_briggsae	WBGene00040798		
caenorhabditis_briggsae	WBGene00040799		
caenorhabditis_briggsae	WBGene00040800		
caenorhabditis_briggsae	WBGene00040801	ortholog_one2one	WBGene00065459
caenorhabditis_briggsae	WBGene00040802	ortholog_one2one	WBGene00065460
caenorhabditis_briggsae	WBGene00040803	ortholog_one2one	WBGene00065461
caenorhabditis_briggsae	WBGene00040804		
caenorhabditis_briggsae	WBGene00040805	ortholog_one2one	WBGene00065463
caenorhabditis_briggsae	WBGene00040806	ortholog_one2one	WBGene00065464
caenorhabditis_briggsae	WBGene00040807	ortholog_one2one	WBGene00065465
caenorhabditis_briggsae	WBGene00040808	ortholog_one2one	WBGene00065466
caenorhabditis_briggsae	WBGene00040809		
caenorhabditis_briggsae	WBGene00040810	ortholog_one2one	WBGene00060511
caenorhabditis_briggsae	WBGene00040811		
caenorhabditis_briggsae	WBGene00040812		
caenorhabditis_briggsae	WBGene00040813	ortholog_one2many	WBGene00060513
caenorhabditis_briggsae	WBGene00040814	ortholog_one2many	WBGene00060513
caenorhabditis_briggsae	WBGene00040815	ortholog_one2one	WBGene00060533
caenorhabditis_briggsae	WBGene00040816		
caenorhabditis_briggsae	WBGene00040817		
caenorhabditis_briggsae	WBGene00040818	ortholog_one2one	WBGene00060520
caenorhabditis_briggsae	WBGene00040819	ortholog_one2one	WBGene00060519
caenorhabditis_briggsae	WBGene00040820	ortholog_one2one	WBGene00060518
caenorhabditis_briggsae	WBGene00040821	ortholog_one2one	WBGene00060517
caenorhabditis_briggsae	WBGene00040822		
caenorhabditis_briggsae	WBGene00040823	ortholog_one2one	WBGene00072098
caenorhabditis_briggsae	WBGene00040824		
caenorhabditis_briggsae	WBGene00040825	ortholog_one2many	WBGene00060521
caenorhabditis_briggsae	WBGene00040826	ortholog_one2one	WBGene00060523
caenorhabditis_briggsae	WBGene00040827	ortholog_one2one	WBGene00060522
caenorhabditis_briggsae	WBGene00040828	ortholog_one2many	WBGene00072723
caenorhabditis_briggsae	WBGene00040829	ortholog_one2one	WBGene00060524
caenorhabditis_briggsae	WBGene00040830	ortholog_one2one	WBGene00078371
caenorhabditis_briggsae	WBGene00040831	ortholog_one2many	WBGene00078423
caenorhabditis_briggsae	WBGene00040831	ortholog_one2many	WBGene00060482
caenorhabditis_briggsae	WBGene00040832	ortholog_one2one	WBGene00060467
caenorhabditis_briggsae	WBGene00040833	ortholog_one2one	WBGene00060465
caenorhabditis_briggsae	WBGene00040834	ortholog_one2many	WBGene00061302
caenorhabditis_briggsae	WBGene00040834	ortholog_one2many	WBGene00060464
caenorhabditis_briggsae	WBGene00040835	ortholog_one2one	WBGene00060463
caenorhabditis_briggsae	WBGene00040836	ortholog_one2one	WBGene00060462
caenorhabditis_briggsae	WBGene00040837	ortholog_one2one	WBGene00060461
caenorhabditis_briggsae	WBGene00040838	ortholog_one2one	WBGene00060460
caenorhabditis_briggsae	WBGene00040839	ortholog_one2one	WBGene00060459
caenorhabditis_briggsae	WBGene00040840	ortholog_one2one	WBGene00060458
caenorhabditis_briggsae	WBGene00040841	ortholog_one2one	WBGene00060457
caenorhabditis_briggsae	WBGene00040842	ortholog_one2one	WBGene00060456
caenorhabditis_briggsae	WBGene00040843	ortholog_one2one	WBGene00060455
caenorhabditis_briggsae	WBGene00040844	ortholog_one2one	WBGene00060453
caenorhabditis_briggsae	WBGene00040845		
caenorhabditis_briggsae	WBGene00040846		
caenorhabditis_briggsae	WBGene00040847		
caenorhabditis_briggsae	WBGene00040848	ortholog_one2one	WBGene00060451
caenorhabditis_briggsae	WBGene00040849		
caenorhabditis_briggsae	WBGene00040850		
caenorhabditis_briggsae	WBGene00040851		
caenorhabditis_briggsae	WBGene00040852	ortholog_many2many	WBGene00060400
